person,imagenum,Male,Asian,White,Black,Baby,Child,Youth,Middle Aged,Senior,Black Hair,Blond Hair,Brown Hair,Bald,No Eyewear,Eyeglasses,Sunglasses,Mustache,Smiling,Frowning,Chubby,Blurry,Harsh Lighting,Flash,Soft Lighting,Outdoor,Curly Hair,Wavy Hair,Straight Hair,Receding Hairline,Bangs,Sideburns,Fully Visible Forehead,Partially Visible Forehead,Obstructed Forehead,Bushy Eyebrows,Arched Eyebrows,Narrow Eyes,Eyes Open,Big Nose,Pointy Nose,Big Lips,Mouth Closed,Mouth Slightly Open,Mouth Wide Open,Teeth Not Visible,No Beard,Goatee,Round Jaw,Double Chin,Wearing Hat,Oval Face,Square Face,Round Face,Color Photo,Posed Photo,Attractive Man,Attractive Woman,Indian,Gray Hair,Bags Under Eyes,Heavy Makeup,Rosy Cheeks,Shiny Skin,Pale Skin,5 o' Clock Shadow,Strong Nose-Mouth Lines,Wearing Lipstick,Flushed Face,High Cheekbones,Brown Eyes,Wearing Earrings,Wearing Necktie,Wearing Necklace
George W Bush,400,2.074821373,-1.269156895,1.502492513,-1.922809743,-1.911905117,-1.089294032,-0.815209522,-0.583243232,-0.838557605,-1.397485636,-1.307319903,0.060583426,-1.08216106,1.243625911,-0.785161082,-1.433974256,-0.642767024,-0.494655552,0.334872522,-1.009987978,-1.234255558,-1.107429959,0.819037964,0.253796782,-0.854203823,1.205671653,0.464612808,-0.913709079,0.787460957,-1.494290635,0.007397011,0.063524835,-0.544220185,-1.053787525,0.355199569,-1.228248143,0.087369605,1.898604817,0.258525947,0.645455466,-1.385874956,1.540770071,-1.290767096,-1.266872379,1.354801069,0.493587988,-0.016129597,-0.516167639,-0.022800627,-1.043340199,-0.208218431,0.104256085,-1.160745277,2.240513787,0.769039495,0.347950257,-0.800426819,-1.906338845,0.32915933,-0.435448999,-1.736694309,-1.462549434,-0.063713306,1.689729892,0.895173785,-1.495315871,-1.561543868,-0.5414272,-1.174961309,-0.48674731,-0.848992074,0.970604984,-0.401065172
George W Bush,401,1.121011569,-0.716867652,1.154062609,-2.590242443,0.241933578,-0.167456803,-1.092221583,-0.787097464,-0.889446811,-1.897488739,-0.59733658,-0.832575498,-0.172829488,1.003168144,-0.54646856,-1.155518235,0.153888848,-0.800342396,0.832694743,1.083814574,-0.028534691,2.721626796,-0.691832982,-1.768826471,-0.555840584,0.59313792,0.127698893,-1.06247207,0.670248309,-0.711383685,-0.28986474,1.207714581,-0.726384048,-0.82785591,0.129089262,-0.685372266,-0.461886276,0.353590201,-0.760507799,0.806438441,0.307153736,-0.306332928,-0.514825109,-0.026799241,0.295628135,0.083091197,-0.097692961,0.322164576,0.395730446,-0.584513567,-0.893792714,-0.491792073,-0.218346065,1.470315356,-0.371206038,-0.603975551,-0.573379812,-2.333037772,-0.387642073,-0.521169657,-1.447432165,-0.322007793,-0.9141139,1.920322873,-0.356942246,-0.71014267,-1.686465389,-0.702269129,-1.161500357,0.196082998,-1.25585127,-0.023317538,-0.48984022
George W Bush,402,1.599359143,-1.385278962,1.633399599,-3.021512542,-1.7182189,-0.758771352,-1.123776841,-0.60629374,-0.586492741,-1.386420156,-1.137212492,-0.302766545,-1.513342034,1.445928457,-1.590266919,-1.262884513,-0.64923838,-1.26917835,1.17241181,-0.672557207,-1.483194023,-0.129190672,-0.464829243,0.109114723,0.793008595,0.839837784,0.265911801,-0.756017561,0.944672089,-0.066639256,0.335649541,0.489765712,-0.185607844,-0.440245837,-0.201556582,-1.790480211,-0.180109095,1.309090147,0.230841931,0.422027836,-0.519103638,0.806484043,-1.134179409,-1.097115071,1.295983521,0.556296846,-0.360920436,0.195394228,-0.520761114,-1.14879241,-0.193283555,-0.146038111,-0.965134152,2.000650203,1.09955247,0.206018634,-0.259024742,-1.829122746,0.443754045,0.21069174,-1.103914143,-2.544824529,-0.617892556,1.214889706,0.418427486,-0.11295487,-1.317456959,-3.333139176,-1.11508148,0.030651674,-1.102732163,0.555792727,-0.728060731
George W Bush,403,2.282808034,-1.445737573,1.264409539,-2.970628675,-0.380929745,-0.683537885,-1.288254655,-0.681899558,-0.035148357,-1.538427912,-0.938772155,-0.328374442,-1.255791083,1.248961989,0.016809188,-1.494180024,-0.572982681,-0.981134029,0.924793469,-0.179803328,-1.490515011,-0.391653773,-0.882442992,-0.656501466,0.648958099,0.851856584,-0.408742535,-1.161988284,0.211064111,-0.301490581,0.024153552,0.760245558,-0.411672833,-0.408075111,0.462565019,-1.141909741,0.508772365,1.089070615,0.810551805,-0.41236475,-0.072311227,-2.04943367,-0.179958366,-0.051133884,-0.222118461,0.115461289,-0.701585503,0.216003997,-0.217417647,-1.42770271,0.029035254,-0.118365124,-0.518905943,6.160058916,-0.328445774,-0.290336862,-0.818260455,-1.378010808,-0.02970193,-0.100476932,-1.035957954,1.985282294,-0.691815399,-0.490640493,0.03535073,0.196446566,-1.732751631,1.499364428,-0.805820179,0.079546826,-1.183387097,0.88832616,-1.0601506
George W Bush,404,2.135406075,-1.201654672,1.498536387,-2.274565535,-0.840924951,0.280002578,-0.992036931,-0.733665026,-0.700828482,-1.110587479,-0.646832976,1.11972855,-1.508414542,0.961142339,-0.502361065,-1.328197736,-0.714092311,-1.969202316,1.667900314,-0.634936594,-1.657218293,-0.886465749,-0.839945795,0.469153962,0.702763411,0.927678976,-0.300888386,-0.683961417,0.440770147,-0.455047556,-0.016167097,0.411493545,-0.43961042,-0.437349206,0.03806126,-2.199037368,0.65093435,1.614665631,-0.078227763,-0.079718977,-0.693645869,-0.356607786,-0.522726348,-0.687818727,0.691560974,0.521057928,-0.584948974,0.162680013,0.044698332,-0.956104218,-0.648689371,-0.21298669,-0.553993593,0.717299353,0.201643471,-0.550508742,-0.408380634,-1.378020155,-0.015038611,0.072967648,-1.565553563,-2.552871267,-1.387318094,1.352693167,-0.082791849,-0.656644007,-1.982173836,-3.470965906,-1.531499041,0.10228977,-1.187812087,0.456191291,-1.073827112
George W Bush,405,1.936957705,-1.809608897,2.341265674,-1.78796247,-1.00791846,-1.05873116,-1.955711075,-0.663443165,0.828879228,-1.544306549,-0.722866402,-0.471077447,-0.438459754,0.997278041,-0.312479942,-1.254009337,-0.623660748,0.371168305,-0.595483705,0.149280329,-1.17762997,0.272709713,-0.705505679,-0.663875816,0.37580158,1.379648479,0.347204323,-1.534217507,0.450233187,-1.283018662,-0.12326593,0.700371303,-0.907123947,-0.958339903,-0.266213441,-1.535023171,2.012604494,-0.006340802,0.492159894,0.145199739,-0.628794739,-0.831019761,-0.171096909,0.330657952,0.286274839,-0.21312429,-0.584234173,0.037952491,0.509531466,-1.055775147,0.171793897,0.151701857,-0.618038722,4.429717534,0.338143191,-0.314869496,-0.589874607,-2.174473861,0.127961605,0.325985812,-1.38181526,1.183609742,-0.419474245,-0.442889695,-0.535333553,0.10690926,-1.545213863,0.027945026,-0.567118952,0.014694927,-1.033916193,0.575284376,-0.990896064
George W Bush,406,1.291294037,-1.479097564,0.647196136,-1.023323318,-1.609192484,-0.439702944,-1.114388192,-0.511706464,-0.483004129,-1.176617668,-0.898202379,-1.623926135,-0.775431044,1.563979161,-1.200382313,-1.519560614,-0.659707238,-1.906455504,1.990683313,0.32902694,-1.623950799,-0.755193336,-1.226526645,0.299735611,0.152870049,0.525298131,-0.359813251,-1.461052709,0.775527905,-1.025799287,-0.099372908,0.660386551,-1.528344413,-0.584087641,0.044994244,-1.437988683,0.177282953,1.175421968,-0.112371889,0.618509062,0.086414895,-2.058511288,-0.952249677,1.194364828,0.386515002,0.566929337,-0.46674377,0.249920434,0.47367902,-0.662107692,0.221836038,-0.414414261,-0.238690594,3.420103443,-1.468293398,-1.041885185,-0.480740886,-1.33616134,-0.481942789,0.143793225,-0.857026687,-0.101316017,0.021919367,1.251052846,0.265045439,-0.84016839,-1.626564626,-2.233789007,-1.352368154,-0.471317156,-0.88380763,0.032976102,-0.93226526
George W Bush,407,2.311371119,-1.783487155,0.774235398,-0.866091301,-1.383935244,-0.90278123,-1.339923735,-0.001588712,-0.086471699,-1.345395466,-0.938945752,-1.279077854,-0.462963733,1.052742996,-1.071907927,-1.208095161,-0.662733949,-1.528093558,1.870256045,0.352998595,-1.045273368,0.270775328,-1.349954269,0.154292044,1.201374452,0.398223283,0.514107115,-0.641823012,1.286943514,-0.679024581,0.1334839,0.823005385,-0.690939678,-0.074079216,-0.219910177,-2.108962876,1.572832374,0.742197769,0.943934627,-0.239542299,-0.34798327,0.833034732,-1.063850857,-1.151181159,0.766926217,0.267143997,-0.337760235,0.19403367,0.269333194,0.468435149,-0.11742306,0.025139813,-0.808468683,1.563932595,-0.661497697,-0.417091225,-0.574194218,-1.526326102,0.030820454,0.613395476,-1.243161155,-1.072675388,-0.801064036,0.883254447,0.2311136,0.332437325,-1.590883213,-2.629232806,-1.136521461,0.594983975,-0.875123079,0.518531123,-0.988766354
George W Bush,408,1.659870768,-1.72892245,1.879863617,-1.566368217,-1.090284557,-0.313713967,-1.389075357,-0.72984587,-0.149968301,-1.761715832,-0.5925235,-1.080253806,-0.808211113,0.958133946,-1.12513471,-1.285794919,-0.778677904,-1.146253428,1.257302509,-1.316538396,-2.393976193,0.97226902,-0.914083469,-1.413638838,0.320991771,1.047855192,-0.019329346,-1.349901713,0.82088554,-0.624645395,-0.289636687,0.543115304,-0.484239745,-0.435067926,-0.184978166,-1.848119633,0.432253683,1.57112512,0.300209826,-0.020469836,-0.244035617,-0.197369143,-0.200227782,-1.007114691,0.298634239,-0.068197983,-0.27061845,0.198910513,-0.312725338,-0.538653973,0.37711881,-0.254080055,-0.480540793,1.68130447,0.289265027,-0.295494039,-0.373759837,-1.547420519,-0.368400331,0.067402433,-0.554916019,-0.60366363,-0.720503669,2.38308584,0.209838498,-0.432757183,-1.168169945,-1.817473423,-0.771187139,-1.033111059,-0.814615121,0.292958882,-0.628813312
George W Bush,409,2.455125748,-1.662375868,0.659091007,-0.551605868,-1.715370211,-0.969975155,-1.51477544,-0.142054898,0.220927856,-1.354171745,-0.90357601,-1.483480017,-0.558211998,0.591176769,-0.733027357,-1.392209425,-0.712894387,-1.772809213,2.070144895,0.089482431,-0.876792069,0.392074188,-1.449342353,0.103708535,1.106567881,0.538803878,0.464558401,-0.721960077,1.258888991,-0.735092022,0.14820903,1.390682277,-0.704291443,-0.190302434,-0.303710953,-1.909799019,1.337950309,0.947842669,0.819558604,-0.303977068,-0.628861041,0.678555568,-0.980265807,-1.107452796,0.839381023,0.21700908,-0.585787693,0.167877589,0.108710657,0.389702346,0.118081152,-0.013162149,-0.907735059,1.674185368,-0.553040205,-0.565637545,-0.820439767,-1.258031037,0.170565381,0.383581911,-1.491624933,-1.127336635,-1.045596944,0.8176518,-0.032929903,0.452738405,-1.609961903,-2.567799277,-1.223779746,0.640512537,-0.836702062,0.444028122,-1.107447321
George W Bush,410,1.801438153,-1.157789613,0.914544781,-1.115371049,-2.439706253,-0.567165651,-1.116707649,-0.526513331,-0.418724827,-0.94133452,-0.743964144,-1.768330226,-0.314846821,1.255487358,-0.590502684,-1.170979673,-0.745371287,-0.294284932,0.218060629,-0.756153973,-0.455207988,-0.565168827,-1.612620206,1.417833755,1.530166656,0.873888078,-0.028935329,-0.196685896,0.82037481,-1.206692001,-0.424571966,1.656066411,-0.578001802,-1.241334406,-0.298325919,-1.242935677,2.006778872,1.199282808,0.685383278,-0.243390705,0.163186181,0.501813298,0.022804535,-1.486797564,0.033610167,0.0842368,-0.255239253,0.32265495,-0.240579837,-1.216827976,-0.220865507,-0.304399822,-0.687358682,0.738011402,-0.106700273,-0.138518697,-0.244070723,-1.226215724,-0.194409981,0.530396279,-1.13974734,-1.00640502,-0.746571752,1.179251538,-0.158021583,0.478761621,-0.861005708,-2.828142519,0.18403337,0.601429952,-1.129494667,0.499716575,-0.860551821
George W Bush,411,1.106181249,-0.692773181,0.471676639,-1.300991797,-2.110615821,-0.798025018,-0.941206498,-0.475262454,-0.119317475,-1.363218821,-0.32772229,-0.38458628,-0.64212165,0.311162239,-0.730212269,-1.673124979,-0.945279767,-0.944033526,0.773470628,0.405320934,-0.937694931,-1.094363122,-1.046813759,1.123691838,0.58364908,-0.217539388,-0.629666714,-0.673559298,-0.392823422,-1.119742249,-0.833459991,0.673408882,-0.73971302,-0.123210288,0.072402375,-0.544383976,1.370143258,0.904445844,-0.218395301,0.134432594,0.288656162,-0.630125905,-0.775405755,0.290037735,0.972515686,1.195456695,-0.77168701,0.379076683,0.50756109,0.043824642,-0.630294668,-0.472487307,0.059949944,3.736151319,-0.629413995,-1.387011916,-0.948664557,-1.585842296,-0.573973446,0.428170406,-1.233041112,0.988913523,-0.572594772,0.319020372,-1.090341684,-0.577569996,-1.269570316,-0.98227318,-0.177792521,-0.347007998,-0.770692848,0.614879456,-0.335782492
George W Bush,412,1.462763236,-1.023279116,1.524817667,-2.32449724,-1.607063715,-0.578784563,-1.225862014,-0.682634479,-0.407089026,-1.146034681,-0.835839492,-0.820684577,-1.041180563,1.625527124,-0.761592208,-1.601860722,-0.708702077,-1.642009483,1.606120871,-0.043594405,-0.619569967,-1.031694621,0.216855756,0.781820769,-0.597677858,0.971796068,0.085866879,-0.873628655,0.610438609,-1.572087845,-0.358721757,1.443948136,-0.789119283,-1.434970694,0.61590865,-1.356736841,1.35078964,1.665893078,-0.782857427,0.110259882,-0.254154038,-0.264322177,-0.955392838,-0.591233622,0.79297889,0.15121202,-0.324844374,0.036935597,0.709808288,-0.897494783,-0.267902583,-0.213734161,-0.224291501,0.629780735,0.30903597,-0.57567742,-1.367346981,-2.300915354,-0.014421005,-0.945698797,-1.576318087,-2.013051799,-0.861156048,2.455533291,0.003062731,-1.514471404,-1.941498934,-2.925576233,-1.397141227,-0.415761007,-1.095601304,0.835793096,-0.670451003
George W Bush,413,1.380250141,-1.243258847,1.141683784,-1.47379562,-1.161069728,-1.243099347,-1.056851317,-0.347171014,-0.767232309,-1.468907241,-0.512352532,0.160798123,-0.763724634,1.158624539,-1.498941467,-1.087498114,-0.040967303,-1.598350398,1.591539355,1.782438253,-0.467546989,-0.197783625,-0.920756432,0.731057767,0.443244866,0.708626914,-0.298264788,-1.356997084,-0.871091757,-0.994906918,-0.268247933,0.415648992,-0.660621751,-0.555273779,0.51275315,-1.842717076,1.252801977,0.116435977,-0.227298575,0.338542581,-0.365751484,-0.213680207,-0.602681201,-0.528230807,0.642353059,0.665780048,-0.405201779,0.309755484,0.777310938,-0.479415393,-0.480997199,-0.216674858,-0.019553098,4.538296262,-0.14033849,-0.559925749,-0.696402433,-1.556011579,-0.238556721,-0.268230771,-1.236423385,0.544922295,-1.051916057,-0.135125179,1.017480139,-1.354676313,-1.55166545,0.139097622,-1.138256905,-0.185734032,-1.075928942,1.032877445,-0.203050452
George W Bush,414,1.739226748,-1.741404093,2.055205059,-3.216026564,-1.329294234,-0.836766604,-1.59487368,-0.66507818,0.114116638,-2.064192111,-0.928522295,-2.009182081,-0.788551205,0.910437726,-0.57698625,-1.735967441,-0.481388049,-1.5984471,1.677768196,0.474973453,-1.465020705,-1.392512628,-0.934425769,1.397380859,-0.046547879,0.938945155,0.607746291,-1.605565419,0.702645928,-1.882161385,0.327558635,1.494183919,-0.745023326,-0.954577982,0.248071086,-2.806124033,2.16399494,0.26897389,-0.234577636,0.421156958,-1.478731909,0.752439001,-0.84125279,-1.378599039,0.692692941,0.17743382,-0.122186974,0.098746054,0.855360033,-0.078937517,-0.186078941,-0.279096161,-0.761250607,3.608643937,-0.123771203,-0.000766258,-1.427576813,-1.50225909,0.62478475,-0.243808588,-1.402459005,-0.789266391,-1.085888856,0.33379624,0.713126606,-1.008351412,-2.203594215,-1.437996592,-1.419932941,-0.280857709,-0.68608251,-0.209256347,-1.141698015
George W Bush,415,1.220534497,-1.703685613,1.965606324,-1.973822482,-0.011755046,0.014278267,-1.773031299,-0.750357493,-0.854729716,-1.38847335,-0.464343394,-1.207296817,-1.369669781,2.421985085,-1.908653753,-1.503618704,-0.990170289,-1.187354904,1.346565106,-0.014753755,-2.419483142,-0.67979889,-0.986278116,0.326062607,0.462347946,0.99855321,0.308928354,-1.069325885,0.056002402,-0.1311343,-0.393517351,-0.82621205,-0.38002699,-0.350324549,-0.677122645,-1.292200381,0.710551356,1.621259608,-0.77971245,0.250155547,-0.396412451,0.95030247,-1.33976864,-0.235446396,0.660252147,0.20326695,-0.088093567,0.289268323,-0.203450106,-0.827991921,0.365584615,-0.480408295,-0.688992852,2.491575532,-0.225627277,0.209471459,-0.07368846,-1.575883895,-0.305809831,0.01217466,-1.009173428,-0.805863101,-0.96818342,2.729394629,0.138275503,-1.193569744,-0.888675901,-1.326083189,-1.288179008,-0.546333025,-0.972054395,-0.221902065,-0.494873837
George W Bush,416,1.278149965,-0.956794922,0.895635637,-1.424712377,-0.466265587,-0.097177831,-1.247362826,-0.59072632,-0.113075039,-1.453833104,-0.876604033,-2.012310745,-1.197651096,1.938079664,-1.564742345,-1.568519428,-0.349547031,-1.431065856,1.574345967,0.698007294,-1.215094084,-0.540129897,-1.030086614,0.950960432,0.866058611,1.077872653,-0.005700954,-0.740484333,0.906322742,-0.761867226,-0.033031437,1.338008543,-0.686976119,-0.875457344,0.290796096,-2.216354985,2.063869083,-0.39715613,-0.132585488,0.135313453,0.042738689,-0.202445748,-0.432730482,0.006175406,0.42155756,-0.134682196,0.025521567,0.289342333,0.370919918,0.012429875,0.001323575,-0.351584893,-0.36039083,0.857310213,-0.370193067,0.257051664,-0.678313355,-1.263804429,-0.146230258,-0.389289814,-0.588393376,-0.889884234,-0.990031497,2.426517953,0.512106366,-0.967938655,-1.334966493,-1.479552801,-1.37835596,0.643366304,-0.781048426,0.149889038,-1.024009036
George W Bush,417,1.675122474,-1.986838393,1.820400449,-1.904775113,-2.172157458,-1.875425564,-1.247823991,-0.116303076,0.209848964,-1.747656683,-0.875966197,-1.515028566,-0.470806374,1.905273017,-0.481902156,-1.690200508,-0.6691926,1.317700643,-1.606987496,0.036255492,-0.529269403,-1.00241273,-1.287160581,0.804560644,1.488331823,0.936206668,0.658455045,-1.406649329,1.29383825,-1.064743869,0.070956836,0.23538762,-0.589591923,-0.631368987,-0.467419576,-1.599701922,0.842729872,0.47745442,0.893928805,-0.003001677,-1.61996572,-1.54631873,1.080924217,-1.28147626,-1.169798075,0.49426426,-0.34555231,0.060113907,0.330892876,0.32930295,-0.165837839,-0.173065782,-1.076417937,3.961954965,0.06786237,0.259301143,-1.054496584,-1.873632773,0.374285289,1.344278376,-1.977433794,-0.463972996,-0.849647823,0.62146588,-0.210725414,1.533844311,-1.413386685,-0.976891751,1.221116444,0.607940312,-0.636804232,0.988580883,-0.313475346
George W Bush,418,1.231263217,-0.795911106,1.741108979,-2.318597332,-2.207986847,-0.864606158,-0.475772051,-0.596623817,-0.273790227,-1.593927284,-0.707640499,-1.220951529,-1.024890915,0.360868404,-0.864009797,-0.86675302,-0.617040019,0.457739096,-0.50264113,-0.823246648,-1.529182968,-0.336007355,-0.638265068,0.713684592,0.824358174,1.223818449,0.094703261,-1.409322154,1.74602018,-0.143886045,0.032153924,0.669815794,-0.485388984,-0.200768033,0.384872957,-1.822305064,2.284425747,0.533035753,0.032209279,0.482085003,-1.143948645,-0.88195204,-0.312014038,-0.366661124,-0.350776211,-0.199146525,-0.19381896,0.242266139,-0.081706349,-0.693143825,-0.039157727,-0.537944175,-0.60089202,3.498596191,-0.484929678,-0.077121072,-0.755716682,-1.313599905,-0.351800523,0.246955272,-0.76685677,0.613810516,-0.190195312,0.358796811,0.654258896,0.410923636,-1.183941434,0.061230939,0.462792483,-0.254581711,-0.755377746,0.797042324,-0.350314728
George W Bush,419,1.73709517,-0.398214143,0.130006286,-0.554025213,-1.694401758,-0.557964867,-1.123696535,-0.224485116,-0.422668269,-1.38183791,-0.881735809,-1.400310146,-0.307926653,-0.570566144,-0.870103151,-0.71586408,-0.210593838,-0.557081264,0.647351797,-0.329250279,-0.566909902,1.88443022,-1.157150456,-0.675144052,1.586149006,0.721439043,-0.44780084,-0.743221963,0.600998146,-0.34483705,-0.175395496,-0.399838426,-0.451347138,-0.122056867,0.40111923,-0.576953623,1.300315057,0.178501124,0.937623928,-0.249664883,-0.040692103,-0.585891128,-0.684088473,-0.593687301,0.19377132,-0.65501991,-0.301686567,0.264489405,-0.213670658,-0.210032028,-0.308221393,-0.374845773,-0.817271262,0.831765473,-0.517836958,-0.898143904,-0.877093425,-1.289194003,-0.073864672,0.560038281,-0.876755499,-0.998117369,-0.874121838,-0.166020565,0.311941993,0.190685395,-1.441609115,-2.681833897,-0.31439297,0.434408048,-0.829886711,-0.003864808,-0.867047658
George W Bush,420,1.754599666,-0.87304809,0.652038021,-0.998328832,-1.218481118,-0.889552143,-1.463751938,-0.540421432,0.221108092,-1.094332796,-1.056273513,-0.053045677,-0.570131722,0.41187499,-0.135039103,-1.074622678,-0.518601532,-0.361655605,0.099836751,-0.419518173,-0.56576891,0.085143832,-1.127906532,0.264492021,0.554031755,1.228196214,0.173459584,-1.425187629,0.533303667,-1.254729546,-0.299430811,0.849064801,-0.723124948,-0.71979822,-0.308532978,-1.701193045,2.483358643,0.483890136,-0.053324086,-0.21018612,-0.458559895,-0.448980299,-0.843155493,0.467543175,0.052674906,-0.470536363,-0.384743377,0.113851495,-0.033638354,-1.159897422,-0.072673813,0.024328667,-0.884767244,3.939869709,-0.184190544,-0.769492622,-0.974740686,-1.835319784,-0.105243068,0.237868769,-1.170504325,-0.223544899,-0.805219685,-0.809307849,-0.620205181,0.109069677,-1.624221812,0.025614844,-0.83343344,1.137375767,-0.796988423,0.429750345,-0.623595315
George W Bush,421,1.218319101,-1.144692694,0.907448147,-1.434735498,-0.881479811,-0.632658078,-1.282615739,-0.750120446,0.580731285,-1.494022767,-0.366397708,-1.914475433,-1.047912485,1.305254477,0.027772304,-1.71558517,-0.883558575,-1.651091601,1.813483714,0.405609049,-1.043610275,0.504884076,-0.959049862,0.252005423,-0.615639807,1.802439416,-0.183048291,-0.896375928,0.494856008,-1.997083463,-0.097875994,1.106263082,-0.63150683,-1.389070116,0.55807709,-1.365401046,0.804086874,0.518382331,0.525303982,0.276380622,-0.497976404,-0.368595256,-0.165913559,-1.003695062,0.58644688,0.650874076,-0.513063108,0.238343537,0.18273692,-0.863568819,0.120487378,-0.358065348,-0.328458793,0.99738283,-0.389576664,-0.358541358,-0.937359855,-1.313447126,-0.102124021,-0.178351297,-1.050380192,0.059569096,-1.331746593,2.842553624,-0.751384556,-0.959337708,-1.372371038,-2.391474719,-1.223155524,-0.651652494,-0.579744187,0.588247506,-0.854155067
